Customer_ID,Name,Gender,Age,City,Signup_Date,Last_Purchase_Date,Purchase_Amount,Feedback_Score,Email,Phone_Number,Country
CUST1322,Amit Kumar,m,,Hyderabad,2023-12-13,2022-02-13,33019.93,1.0,test@domain.com,6827134583.0,InDia
CUST1413,Rahul Sharma,FEMALE,,Chennai,2020-02-13,2022-03-19,,,test@domain.com,7032383288.0,india
CUST1289,Neha Verma,,30 years,hyderabad,2022-05-26,2023-02-28,49430.81,,user@example.com,9682921951.0,InDia
CUST1494,Rahul Sharma,,,delhi,2020-08-08,2024-05-17,24741.83,1.0,user@example.com,,InDia
CUST1381,Kavya Nair,M,30 years,mumbai,2023-03-05,2023-08-12,3375.34,1.0,invalid_email,6138733478.0,india
CUST1221,Priya Singh,,30 years,Hyderabad,2023-01-19,2023-08-13,6325.05,4.0,test@domain.com,,InDia
CUST1007,Anjali Gupta,,30 years,Chennai,2021-03-22,2021-12-16,,2.0,test@domain.com,7432943325.0,InDia
CUST1348,Anjali Gupta,M,52,Delhi,2020-11-17,2022-04-17,9070.63,,test@domain.com,7420052098.0,InDia
CUST1767,Simran Kaur,,25,delhi,2023-12-27,2021-04-24,8875.66,1.0,user@example.com,7816816955.0,India
CUST1551,Rahul Sharma,m,39,mumbai,2021-01-31,2022-07-23,20271.68,3.0,user@example.com,,India
CUST1362,Neha Verma,,,Kolkata,2021-12-21,2024-06-26,,4.0,test@domain.com,,India
CUST1422,Anjali Gupta,FEMALE,60,,2020-01-16,2024-12-25,38151.88,4.0,user@example.com,,InDia
CUST1997,Rahul Sharma,f,19,,2020-07-08,2022-09-04,,2.0,invalid_email,7521353090.0,India
CUST1735,Anjali Gupta,F,30 years,Mumbai,2020-07-10,2024-09-20,,1.0,user@example.com,,India
CUST1843,Kavya Nair,F,,,2020-01-01,2021-11-22,,2.0,test@domain.com,6480090272.0,InDia
CUST1060,Anjali Gupta,,30 years,CHENNAI,2023-05-11,2024-01-25,19929.92,5.0,test@domain.com,6393264512.0,india
CUST1124,Anjali Gupta,,26,Hyderabad,2020-06-09,2022-10-15,,5.0,invalid_email,,india
CUST1024,Rahul Sharma,f,,Mumbai,2023-08-03,2021-11-03,44525.74,4.0,user@example.com,6215986328.0,india
CUST1453,Arjun Singh,M,46,hyderabad,2022-06-26,2024-12-13,,2.0,user@example.com,9635837333.0,India
CUST1945,Rahul Sharma,,49,CHENNAI,2022-01-12,2021-01-04,,3.0,user@example.com,7960722250.0,India
CUST1612,Vikas Yadav,m,,,2022-12-25,2022-04-03,47165.14,,user@example.com,,india
CUST1705,Simran Kaur,MALE,22,Mumbai,2021-01-03,2021-12-30,,2.0,test@domain.com,,InDia
CUST1719,Arjun Singh,MALE,,CHENNAI,2020-07-03,2023-12-07,15226.51,3.0,test@domain.com,,india
CUST1163,Kavya Nair,m,30 years,Kolkata,2020-03-11,2023-11-28,12544.52,3.0,test@domain.com,,InDia
CUST1168,Kavya Nair,m,20,CHENNAI,2020-04-09,2021-12-30,,3.0,invalid_email,8316074021.0,india
CUST1525,Rahul Sharma,f,38,Delhi,2020-12-28,2024-06-21,,5.0,invalid_email,,InDia
CUST1824,Kavya Nair,m,51,Mumbai,2022-01-20,2023-02-22,10306.51,5.0,test@domain.com,7020360232.0,india
CUST1393,Amit Kumar,F,24,,2021-03-13,2023-11-26,26273.06,2.0,test@domain.com,9737190835.0,India
CUST1451,Anjali Gupta,f,30 years,Chennai,2020-02-01,2021-10-05,40190.07,,test@domain.com,8390204910.0,InDia
CUST1867,Arjun Singh,,,Delhi,2021-05-08,2023-09-23,20576.15,1.0,user@example.com,6103651956.0,India
CUST1284,Arjun Singh,FEMALE,,delhi,2020-06-02,2021-01-03,18973.16,5.0,invalid_email,7071941722.0,India
CUST1285,Amit Kumar,M,,CHENNAI,2021-05-12,2024-12-16,18946.88,1.0,user@example.com,,InDia
CUST1673,Amit Kumar,f,,Kolkata,2020-05-15,2022-08-19,18558.83,,invalid_email,,India
CUST1551,Anjali Gupta,M,35,Chennai,2021-08-04,2024-07-17,,1.0,invalid_email,9751515733.0,InDia
CUST1266,Simran Kaur,MALE,30 years,,2022-01-20,2022-06-26,,3.0,test@domain.com,,india
CUST1744,Priya Singh,m,30 years,CHENNAI,2021-08-09,2024-11-14,49978.43,,test@domain.com,6060521608.0,india
CUST1447,Vikas Yadav,m,41,Delhi,2021-06-08,2023-10-11,37843.49,5.0,invalid_email,,india
CUST1100,Simran Kaur,F,,Delhi,2021-03-07,2021-02-17,31209.38,,invalid_email,,InDia
CUST1391,Rahul Sharma,F,30 years,mumbai,2020-07-14,2024-08-14,45936.98,,test@domain.com,8886541205.0,india
CUST1058,Neha Verma,M,,hyderabad,2023-12-14,2025-01-24,39017.31,2.0,invalid_email,,india
CUST1658,Neha Verma,m,,Mumbai,2022-05-08,2022-03-08,,,user@example.com,,InDia
CUST1942,Simran Kaur,F,40,Chennai,2023-02-02,2022-08-13,,,test@domain.com,,India
CUST1249,Arjun Singh,m,,Kolkata,2020-11-02,2022-09-05,25172.8,4.0,test@domain.com,7598597062.0,india
CUST1164,Rahul Sharma,f,55,Mumbai,2024-01-07,2022-10-20,,1.0,test@domain.com,,india
CUST1543,Anjali Gupta,f,55,CHENNAI,2021-06-14,2021-09-15,,1.0,user@example.com,,InDia
CUST1222,Arjun Singh,f,25,Mumbai,2020-08-13,2023-01-22,47441.07,5.0,user@example.com,6212911557.0,India
CUST1430,Simran Kaur,M,,hyderabad,2022-01-28,2022-10-24,42014.51,5.0,test@domain.com,,india
CUST1113,Arjun Singh,FEMALE,,Hyderabad,2020-09-06,2021-09-14,41169.15,3.0,user@example.com,9517770437.0,InDia
CUST1387,Arjun Singh,,49,delhi,2022-05-07,2023-04-23,,2.0,invalid_email,9604085484.0,InDia
CUST1547,Rahul Sharma,FEMALE,30 years,hyderabad,2020-11-27,2024-09-28,21632.93,4.0,invalid_email,,India
CUST1525,Amit Kumar,F,40,delhi,2020-01-15,2021-04-15,31227.12,1.0,test@domain.com,9491027373.0,India
CUST1876,Amit Kumar,,,Kolkata,2023-07-02,2023-06-04,9461.41,,invalid_email,,India
CUST1959,Kavya Nair,FEMALE,46,mumbai,2020-01-26,2023-05-05,21056.3,2.0,test@domain.com,,InDia
CUST1060,Rohit Mehta,f,30 years,hyderabad,2022-12-20,2025-01-19,27456.43,3.0,test@domain.com,,India
CUST1864,Priya Singh,,52,Kolkata,2020-03-29,2023-09-05,,,user@example.com,9992073295.0,india
CUST1404,Priya Singh,m,25,Delhi,2021-07-06,2023-03-13,49815.27,5.0,test@domain.com,6943155670.0,india
CUST1790,Kavya Nair,m,,hyderabad,2020-02-16,2022-03-03,11499.44,4.0,user@example.com,,India
CUST1669,Rahul Sharma,f,,Delhi,2023-02-26,2023-06-02,46100.14,2.0,test@domain.com,,India
CUST1312,Priya Singh,f,,Chennai,2021-08-25,2021-11-14,17884.4,4.0,invalid_email,6207052112.0,InDia
CUST1419,Neha Verma,,,,2022-09-01,2023-05-21,,2.0,test@domain.com,,India
CUST1068,Neha Verma,,30 years,CHENNAI,2020-05-06,2023-12-24,,2.0,test@domain.com,,InDia
CUST1178,Rohit Mehta,F,38,Kolkata,2022-10-20,2021-06-05,3040.24,,test@domain.com,6918295032.0,India
CUST1274,Kavya Nair,m,18,Kolkata,2021-05-02,2024-09-14,,5.0,test@domain.com,,india
CUST1316,Priya Singh,f,50,Hyderabad,2022-07-04,2023-04-06,37991.11,3.0,test@domain.com,7679326316.0,india
CUST1903,Anjali Gupta,F,28,Mumbai,2023-01-23,2021-12-22,,4.0,user@example.com,9499396553.0,InDia
CUST1119,Rahul Sharma,MALE,,hyderabad,2022-10-13,2022-02-23,23914.11,5.0,invalid_email,,InDia
CUST1922,Anjali Gupta,m,30 years,Delhi,2023-10-26,2024-03-31,26456.49,3.0,test@domain.com,,india
CUST1692,Neha Verma,MALE,,Mumbai,2021-08-08,2024-06-16,28346.72,,invalid_email,9538016305.0,India
CUST1014,Rohit Mehta,,,Chennai,2020-10-28,2022-11-27,,4.0,user@example.com,,InDia
CUST1952,Rahul Sharma,MALE,,CHENNAI,2020-08-08,2023-05-11,,1.0,test@domain.com,,InDia
CUST1737,Anjali Gupta,,30 years,mumbai,2023-06-24,2022-02-05,,,test@domain.com,,india
CUST1457,Kavya Nair,F,37,hyderabad,2020-08-13,2024-09-12,24546.53,,invalid_email,8789475481.0,InDia
CUST1241,Arjun Singh,f,37,Mumbai,2022-07-13,2022-03-03,,2.0,user@example.com,8267555266.0,india
CUST1940,Amit Kumar,F,30 years,Kolkata,2021-06-08,2023-07-22,,2.0,test@domain.com,8921150773.0,India
CUST1487,Rohit Mehta,M,30 years,Delhi,2021-12-15,2023-04-23,19043.83,4.0,user@example.com,7739703864.0,india
CUST1086,Neha Verma,FEMALE,30 years,CHENNAI,2023-02-07,2024-01-09,,2.0,test@domain.com,8908982367.0,InDia
CUST1408,Arjun Singh,MALE,30 years,delhi,2020-04-01,2023-10-01,18583.76,,user@example.com,7247167185.0,india
CUST1750,Kavya Nair,FEMALE,,hyderabad,2020-05-18,2022-01-19,36483.65,2.0,user@example.com,6828998568.0,India
CUST1410,Priya Singh,F,25,Delhi,2023-05-04,2023-10-07,,3.0,test@domain.com,,InDia
CUST1891,Anjali Gupta,MALE,30 years,Chennai,2021-09-09,2021-04-22,39106.3,1.0,test@domain.com,,India
CUST1110,Kavya Nair,m,57,mumbai,2021-03-16,2021-04-25,,4.0,test@domain.com,,InDia
CUST1735,Priya Singh,F,47,Hyderabad,2020-07-26,2024-03-04,,3.0,test@domain.com,8712147324.0,InDia
CUST1785,Vikas Yadav,,30 years,Hyderabad,2021-11-11,2022-06-06,10046.27,4.0,test@domain.com,6065010609.0,InDia
CUST1116,Arjun Singh,F,30 years,Hyderabad,2022-09-29,2024-12-22,,3.0,invalid_email,7602761167.0,India
CUST1254,Arjun Singh,f,30 years,,2021-04-20,2024-02-06,,,user@example.com,8656768451.0,india
CUST1105,Simran Kaur,,,Chennai,2023-08-20,2023-04-20,15936.6,1.0,user@example.com,,InDia
CUST1684,Priya Singh,FEMALE,30 years,Chennai,2022-08-31,2022-03-13,4292.45,5.0,test@domain.com,,India
CUST1818,Simran Kaur,MALE,30 years,,2021-10-02,2022-02-21,49749.79,2.0,user@example.com,,InDia
CUST1421,Rohit Mehta,M,30 years,delhi,2023-09-27,2024-01-11,,2.0,test@domain.com,6831396490.0,India
CUST1979,Rahul Sharma,M,41,Chennai,2020-10-14,2022-11-05,14028.21,1.0,invalid_email,7136062837.0,india
CUST1044,Neha Verma,f,27,Hyderabad,2020-09-23,2025-01-04,,3.0,invalid_email,,india
CUST1661,Vikas Yadav,m,30 years,Kolkata,2021-04-29,2023-07-31,,,invalid_email,,india
CUST1206,Priya Singh,FEMALE,30 years,Chennai,2020-08-09,2021-12-20,,3.0,test@domain.com,9337566463.0,India
CUST1299,Rahul Sharma,m,,hyderabad,2023-05-14,2022-04-18,,,user@example.com,7718861078.0,india
CUST1318,Rahul Sharma,f,,Chennai,2023-12-20,2024-04-15,,5.0,user@example.com,,india
CUST1306,Priya Singh,F,40,Kolkata,2021-06-08,2021-04-03,,3.0,user@example.com,,india
CUST1001,Kavya Nair,M,,Hyderabad,2020-03-22,2023-03-29,,,user@example.com,7185586150.0,InDia
CUST1807,Simran Kaur,,30 years,hyderabad,2021-04-11,2021-10-11,17329.19,5.0,test@domain.com,,InDia
CUST1351,Arjun Singh,MALE,30 years,Chennai,2021-09-12,2023-10-30,12008.6,4.0,test@domain.com,,india
CUST1342,Neha Verma,MALE,30 years,,2021-09-29,2021-01-18,,3.0,test@domain.com,,india
CUST1584,Kavya Nair,m,30 years,Hyderabad,2021-01-29,2021-09-18,44995.49,4.0,test@domain.com,,india
CUST1952,Kavya Nair,f,,Delhi,2021-12-24,2023-04-20,,5.0,user@example.com,,india
CUST1224,Simran Kaur,f,,mumbai,2021-10-23,2022-07-31,,4.0,invalid_email,,InDia
CUST1180,Arjun Singh,,45,Chennai,2023-03-02,2021-03-27,,,test@domain.com,7452308116.0,India
CUST1103,Arjun Singh,f,,Hyderabad,2020-09-09,2021-05-06,,,invalid_email,9242084150.0,india
CUST1612,Rohit Mehta,FEMALE,29,Mumbai,2021-04-27,2024-12-16,,3.0,invalid_email,,india
CUST1761,Arjun Singh,f,,,2022-10-01,2024-10-29,38877.74,4.0,user@example.com,6114528865.0,india
CUST1310,Simran Kaur,,30 years,Hyderabad,2021-10-02,2022-03-23,14406.06,4.0,test@domain.com,9358957295.0,InDia
CUST1414,Simran Kaur,,45,,2021-05-08,2021-05-08,,3.0,test@domain.com,,india
CUST1790,Kavya Nair,F,30 years,Chennai,2022-01-08,2021-07-10,41650.24,1.0,test@domain.com,,india
CUST1166,Rohit Mehta,m,,CHENNAI,2021-11-23,2022-12-29,,5.0,invalid_email,7282767250.0,India
CUST1292,Priya Singh,,30 years,mumbai,2020-10-21,2024-05-13,39434.58,5.0,test@domain.com,,InDia
CUST1265,Rohit Mehta,MALE,,hyderabad,2023-05-31,2022-04-28,,3.0,user@example.com,9167691985.0,India
CUST1145,Vikas Yadav,f,,delhi,2020-11-16,2024-05-09,,5.0,user@example.com,,India
CUST1529,Amit Kumar,,,Mumbai,2021-06-22,2022-05-11,,,invalid_email,,india
CUST1183,Kavya Nair,f,54,Hyderabad,2021-04-29,2025-01-24,,5.0,user@example.com,6663930575.0,InDia
CUST1040,Arjun Singh,F,,delhi,2021-09-01,2022-04-25,,5.0,user@example.com,,India
CUST1384,Vikas Yadav,F,30 years,hyderabad,2022-12-05,2024-05-06,26679.22,4.0,test@domain.com,,InDia
CUST1441,Rahul Sharma,M,30 years,delhi,2021-01-01,2022-02-18,1929.99,2.0,invalid_email,,India
CUST1117,Priya Singh,F,,Kolkata,2021-02-28,2022-04-17,,,user@example.com,,India
CUST1070,Rahul Sharma,m,30 years,Hyderabad,2023-10-12,2022-07-12,20820.77,,invalid_email,,India
CUST1841,Rohit Mehta,F,30 years,Delhi,2023-04-08,2023-12-16,34205.79,,user@example.com,,India
CUST1616,Simran Kaur,f,,,2021-09-09,2023-04-14,6421.18,1.0,invalid_email,,India
CUST1512,Arjun Singh,f,37,Hyderabad,2020-11-16,2022-05-15,37642.59,2.0,test@domain.com,,india
CUST1967,Arjun Singh,FEMALE,30 years,Delhi,2022-08-07,2021-05-06,,1.0,test@domain.com,8888825471.0,india
CUST1326,Vikas Yadav,FEMALE,30,Kolkata,2023-08-01,2023-10-24,,4.0,user@example.com,,india
CUST1580,Rahul Sharma,,30 years,Mumbai,2023-08-14,2023-02-18,25142.4,,user@example.com,9581469376.0,InDia
CUST1352,Anjali Gupta,M,33,Hyderabad,2022-09-23,2023-05-28,,2.0,invalid_email,,InDia
CUST1794,Rohit Mehta,FEMALE,19,,2020-01-28,2022-07-09,,4.0,test@domain.com,9683817248.0,India
CUST1913,Arjun Singh,FEMALE,,delhi,2020-10-21,2021-11-23,,1.0,invalid_email,8177534873.0,india
CUST1034,Priya Singh,,42,Chennai,2021-02-18,2023-12-24,,5.0,test@domain.com,,InDia
CUST1294,Priya Singh,MALE,30 years,hyderabad,2023-06-26,2024-06-13,18003.22,2.0,test@domain.com,9004330295.0,india
CUST1374,Rohit Mehta,M,30 years,hyderabad,2023-12-04,2024-08-12,45412.14,5.0,user@example.com,7775743884.0,India
CUST1846,Amit Kumar,,40,,2021-11-26,2022-12-11,21351.96,3.0,invalid_email,7049216966.0,india
CUST1244,Amit Kumar,FEMALE,30 years,Chennai,2020-03-15,2024-01-08,16830.08,4.0,test@domain.com,,india
CUST1032,Priya Singh,,30 years,mumbai,2023-09-18,2024-04-17,,3.0,test@domain.com,9994073205.0,India
CUST1058,Rohit Mehta,,,delhi,2022-05-12,2021-08-03,45496.0,5.0,test@domain.com,,India
CUST1081,Vikas Yadav,FEMALE,30 years,Mumbai,2022-07-28,2024-04-09,16464.12,2.0,test@domain.com,6773059743.0,india
CUST1164,Priya Singh,,21,Delhi,2023-10-21,2021-01-20,,1.0,user@example.com,8531055391.0,InDia
CUST1817,Kavya Nair,f,30 years,Delhi,2020-07-26,2022-02-14,,4.0,user@example.com,,india
CUST1244,Anjali Gupta,M,47,Delhi,2022-02-04,2023-03-26,23787.83,4.0,user@example.com,8302521621.0,india
CUST1345,Arjun Singh,FEMALE,30 years,Mumbai,2021-09-27,2021-09-23,,3.0,user@example.com,,InDia
CUST1122,Arjun Singh,F,,mumbai,2020-06-16,2023-08-22,30327.47,3.0,user@example.com,,India
CUST1197,Arjun Singh,FEMALE,,Kolkata,2021-03-26,2024-12-30,26422.44,2.0,test@domain.com,9012180879.0,InDia
CUST1938,Arjun Singh,,30 years,Kolkata,2020-06-03,2023-05-09,,1.0,user@example.com,,india
CUST1041,Anjali Gupta,FEMALE,,Delhi,2022-01-10,2024-02-29,,2.0,invalid_email,,India
CUST1024,Neha Verma,M,,Mumbai,2023-06-12,2022-11-10,1242.93,2.0,user@example.com,,InDia
CUST1813,Rahul Sharma,MALE,30 years,delhi,2023-11-01,2022-01-14,35613.81,4.0,user@example.com,,InDia
CUST1641,Neha Verma,,,Mumbai,2022-02-19,2023-06-23,10035.3,1.0,test@domain.com,6870990678.0,india
CUST1608,Rohit Mehta,,,Mumbai,2023-04-08,2023-12-14,25066.06,5.0,test@domain.com,,india
CUST1720,Rohit Mehta,m,30 years,hyderabad,2020-12-18,2023-02-05,,,invalid_email,9399194920.0,india
CUST1696,Vikas Yadav,,,delhi,2021-05-04,2021-03-25,,4.0,invalid_email,,InDia
CUST1619,Kavya Nair,MALE,30 years,hyderabad,2022-02-19,2021-12-03,,3.0,invalid_email,9627926266.0,India
CUST1037,Neha Verma,MALE,37,delhi,2023-11-26,2024-06-08,,2.0,test@domain.com,,InDia
CUST1955,Rahul Sharma,M,,Delhi,2021-10-04,2021-07-28,,3.0,test@domain.com,,India
CUST1100,Priya Singh,MALE,,mumbai,2024-02-02,2021-12-02,18973.37,5.0,invalid_email,8894327312.0,india
CUST1361,Rohit Mehta,MALE,,Hyderabad,2022-05-15,2021-05-01,,2.0,test@domain.com,,InDia
CUST1226,Simran Kaur,m,29,Kolkata,2020-09-17,2022-10-26,32664.49,,user@example.com,6925898200.0,India
CUST1900,Vikas Yadav,M,,CHENNAI,2021-12-28,2022-06-02,,2.0,user@example.com,,india
CUST1288,Neha Verma,FEMALE,,Kolkata,2023-02-19,2025-01-05,48875.38,1.0,test@domain.com,,India
CUST1417,Priya Singh,M,30 years,,2020-09-06,2022-09-11,25642.68,3.0,user@example.com,6522694238.0,india
CUST1256,Simran Kaur,FEMALE,30 years,,2020-02-13,2023-01-02,24050.31,5.0,user@example.com,6301964989.0,India
CUST1034,Kavya Nair,,24,CHENNAI,2020-04-05,2024-06-21,34203.09,1.0,test@domain.com,,InDia
CUST1721,Arjun Singh,,30 years,Kolkata,2023-11-02,2022-08-06,,3.0,test@domain.com,6318467091.0,india
CUST1892,Vikas Yadav,F,,Kolkata,2022-01-23,2024-03-19,,,invalid_email,,India
CUST1384,Rohit Mehta,FEMALE,26,Chennai,2020-04-27,2022-04-24,49733.03,1.0,user@example.com,,InDia
CUST1647,Amit Kumar,m,,Hyderabad,2022-03-17,2024-07-26,,5.0,invalid_email,,InDia
CUST1764,Anjali Gupta,f,,Mumbai,2020-04-06,2024-06-18,,3.0,invalid_email,,india
CUST1427,Rohit Mehta,F,33,hyderabad,2021-07-02,2022-08-28,,1.0,test@domain.com,7959832312.0,India
CUST1062,Kavya Nair,m,40,delhi,2021-05-29,2023-10-04,,2.0,invalid_email,,india
CUST1728,Kavya Nair,f,57,hyderabad,2022-04-02,2021-04-03,,3.0,user@example.com,8947828726.0,india
CUST1879,Amit Kumar,m,30 years,hyderabad,2020-01-18,2021-10-12,6024.71,2.0,user@example.com,,InDia
CUST1298,Neha Verma,M,28,CHENNAI,2020-04-22,2023-04-26,24938.99,3.0,user@example.com,8051452065.0,India
CUST1935,Rahul Sharma,MALE,,Chennai,2023-02-09,2024-01-22,,,invalid_email,7255679668.0,InDia
CUST1606,Rahul Sharma,m,30 years,CHENNAI,2023-12-20,2023-12-27,,,test@domain.com,8663942261.0,InDia
CUST1995,Amit Kumar,m,21,Mumbai,2021-04-13,2022-10-06,6997.95,1.0,test@domain.com,,India
CUST1349,Rahul Sharma,F,30 years,Delhi,2020-05-08,2021-03-08,32180.08,,user@example.com,,India
CUST1141,Rahul Sharma,F,30 years,Mumbai,2023-09-21,2023-01-29,,3.0,user@example.com,7208630410.0,India
CUST1711,Rohit Mehta,,,Mumbai,2022-06-06,2023-03-29,,4.0,test@domain.com,,InDia
CUST1783,Neha Verma,F,50,hyderabad,2020-12-14,2025-01-31,16998.86,3.0,invalid_email,,India
CUST1037,Neha Verma,F,30 years,hyderabad,2021-05-03,2021-08-22,27512.51,,invalid_email,,India
CUST1826,Simran Kaur,MALE,,Kolkata,2021-04-23,2023-05-17,,1.0,user@example.com,,InDia
CUST1063,Anjali Gupta,F,35,hyderabad,2022-09-28,2023-11-03,,,invalid_email,,India
CUST1245,Rahul Sharma,F,,mumbai,2021-02-20,2023-04-07,,5.0,invalid_email,6741496645.0,InDia
CUST1493,Rohit Mehta,M,59,hyderabad,2023-02-10,2024-11-02,,1.0,user@example.com,,india
CUST1630,Anjali Gupta,f,30 years,Kolkata,2023-07-07,2021-01-01,4247.09,,user@example.com,,india
CUST1882,Simran Kaur,F,43,CHENNAI,2023-02-04,2024-03-28,,3.0,invalid_email,,InDia
CUST1017,Amit Kumar,F,,Delhi,2021-09-23,2023-05-11,,4.0,test@domain.com,9805985466.0,InDia
CUST1750,Simran Kaur,m,56,mumbai,2020-10-25,2024-02-07,7086.44,3.0,user@example.com,,InDia
CUST1908,Anjali Gupta,F,,CHENNAI,2024-02-09,2023-04-17,8082.53,1.0,invalid_email,,InDia
CUST1111,Rohit Mehta,FEMALE,30 years,mumbai,2020-04-24,2022-06-30,,3.0,user@example.com,8130991187.0,India
CUST1685,Rohit Mehta,m,46,Hyderabad,2021-04-18,2022-11-25,11407.41,,invalid_email,9772942981.0,india
CUST1296,Arjun Singh,MALE,30 years,,2020-07-28,2023-04-26,,2.0,user@example.com,,India
CUST1162,Priya Singh,MALE,30 years,,2021-07-16,2023-05-21,,5.0,invalid_email,7589197950.0,India
CUST1763,Rohit Mehta,M,30 years,Delhi,2022-02-02,2022-07-18,45916.94,,test@domain.com,,india
CUST1508,Amit Kumar,MALE,30 years,Delhi,2020-07-09,2024-02-12,23900.96,3.0,test@domain.com,9894409874.0,india
CUST1286,Priya Singh,MALE,,Chennai,2022-01-16,2023-04-18,,3.0,user@example.com,,india
CUST1232,Anjali Gupta,F,31,Hyderabad,2023-08-26,2021-02-05,12211.83,2.0,test@domain.com,8649517622.0,InDia
CUST1083,Amit Kumar,F,,Kolkata,2020-06-17,2021-11-02,,3.0,test@domain.com,7536478567.0,India
CUST1723,Arjun Singh,MALE,47,Hyderabad,2023-02-06,2021-02-10,,5.0,user@example.com,8713802375.0,India
CUST1278,Kavya Nair,,30 years,CHENNAI,2021-03-15,2023-07-09,7371.96,5.0,invalid_email,8784944692.0,india
CUST1760,Anjali Gupta,,30 years,CHENNAI,2022-10-28,2022-03-27,,,test@domain.com,8096529705.0,india
CUST1714,Rahul Sharma,FEMALE,,Hyderabad,2023-02-03,2021-12-06,4800.4,2.0,user@example.com,9878837655.0,india
CUST1989,Simran Kaur,F,,CHENNAI,2021-01-07,2024-10-16,,4.0,user@example.com,,India
CUST1236,Amit Kumar,FEMALE,,Hyderabad,2023-12-02,2024-08-03,,2.0,test@domain.com,9087846247.0,India
CUST1403,Neha Verma,,,mumbai,2022-07-06,2023-09-01,,1.0,test@domain.com,9037085072.0,InDia
CUST1867,Arjun Singh,FEMALE,57,Mumbai,2022-07-12,2021-10-13,,3.0,test@domain.com,8003146555.0,india
CUST1598,Anjali Gupta,m,,Hyderabad,2021-11-12,2024-07-21,,4.0,user@example.com,6201053438.0,india
CUST1616,Arjun Singh,m,,hyderabad,2021-09-08,2021-02-06,,2.0,test@domain.com,,India
CUST1482,Rohit Mehta,M,,Chennai,2020-11-02,2025-02-03,21598.06,,user@example.com,7235700136.0,India
CUST1324,Vikas Yadav,MALE,30 years,Hyderabad,2022-07-19,2023-12-19,8174.03,5.0,test@domain.com,9362199491.0,india
CUST1881,Arjun Singh,F,,,2020-12-30,2022-08-21,37062.6,5.0,user@example.com,9172261149.0,India
CUST1303,Anjali Gupta,F,59,hyderabad,2022-06-17,2023-08-25,21472.35,2.0,user@example.com,6018153941.0,india
CUST1135,Priya Singh,f,,CHENNAI,2020-12-14,2023-03-16,,,invalid_email,,india
CUST1491,Simran Kaur,F,33,,2021-05-25,2022-03-24,2461.88,4.0,user@example.com,9973672331.0,india
CUST1542,Amit Kumar,,30 years,mumbai,2024-01-19,2022-04-28,40675.49,2.0,invalid_email,9538013554.0,India
CUST1809,Arjun Singh,f,23,CHENNAI,2023-01-29,2021-10-31,36863.62,3.0,test@domain.com,9593870695.0,InDia
CUST1042,Anjali Gupta,F,30 years,CHENNAI,2022-07-02,2022-03-10,33466.45,1.0,test@domain.com,,InDia
CUST1522,Kavya Nair,F,30 years,Chennai,2022-09-14,2024-10-11,44277.44,5.0,user@example.com,,India
CUST1832,Simran Kaur,f,43,hyderabad,2022-03-15,2024-11-21,6066.6,1.0,invalid_email,6258721029.0,india
CUST1483,Anjali Gupta,FEMALE,,hyderabad,2022-05-03,2024-11-04,7407.47,4.0,user@example.com,,India
CUST1900,Amit Kumar,m,,Chennai,2022-11-06,2021-02-21,1614.3,5.0,user@example.com,8312732711.0,india
CUST1803,Rohit Mehta,F,,Delhi,2020-07-02,2024-10-20,8612.84,4.0,user@example.com,,InDia
CUST1060,Arjun Singh,m,35,Delhi,2022-01-30,2024-09-08,12642.38,2.0,invalid_email,,InDia
CUST1163,Rohit Mehta,m,54,Hyderabad,2022-08-16,2023-10-01,,5.0,user@example.com,7262940865.0,InDia
CUST1645,Anjali Gupta,M,,,2022-07-06,2024-08-23,,5.0,test@domain.com,6933279122.0,InDia
CUST1885,Anjali Gupta,f,22,hyderabad,2022-03-16,2021-01-27,,5.0,test@domain.com,,India
CUST1648,Simran Kaur,F,,CHENNAI,2022-11-08,2025-01-01,,5.0,user@example.com,,India
CUST1494,Amit Kumar,m,46,mumbai,2023-01-07,2021-04-22,,2.0,invalid_email,,India
CUST1224,Simran Kaur,M,,CHENNAI,2023-04-23,2021-05-20,8025.44,,user@example.com,8270694384.0,India
CUST1760,Rahul Sharma,M,,Delhi,2023-07-18,2024-10-18,,3.0,user@example.com,,India
CUST1355,Simran Kaur,,30 years,Chennai,2023-11-01,2024-12-30,40017.59,,test@domain.com,,india
CUST1525,Anjali Gupta,MALE,30 years,hyderabad,2021-08-27,2023-06-05,6101.9,2.0,user@example.com,6888392971.0,india
CUST1306,Kavya Nair,F,,Hyderabad,2021-01-26,2025-01-17,,,invalid_email,8238521617.0,India
CUST1815,Anjali Gupta,F,30 years,mumbai,2021-06-11,2022-05-26,37588.86,1.0,invalid_email,7983159735.0,India
CUST1564,Anjali Gupta,,33,Chennai,2022-09-08,2023-03-02,6450.53,2.0,user@example.com,6761804714.0,InDia
CUST1000,Rahul Sharma,f,,CHENNAI,2022-02-23,2022-01-10,,4.0,user@example.com,9595591892.0,India
CUST1017,Anjali Gupta,f,33,delhi,2023-06-25,2021-03-14,40833.0,1.0,invalid_email,7245666605.0,India
CUST1259,Priya Singh,m,,,2021-04-06,2023-04-08,,,user@example.com,8777282630.0,InDia
CUST1218,Arjun Singh,f,51,Mumbai,2023-07-24,2021-11-27,20291.35,4.0,test@domain.com,6469262645.0,india
CUST1799,Anjali Gupta,FEMALE,30 years,delhi,2023-04-22,2021-06-03,,,test@domain.com,,InDia
